Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,Market Cap
533218,EMAMI REALTY LIMITED,EMAMIREAL,Emami Realty Ltd,Active,B,2,INE778K01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4305878000
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Active,X,10,INE249D01019,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,4421179504
524570,Poddar Pigments Ltd.,PODDARMENT,PODDAR PIGMENTS LTD.-$,Active,B,10,INE371C01013,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,4409511908
500009,Ambalal Sarabhai Enterprise Ltd.,AMBALALSA,AMBALAL SARABHAI ENTERPRISES LTD.,Active,X,10,INE432A01017,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,4402582568
522105,Birla Precision Technologies Ltd,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,Active,X,2,INE372E01025,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,4370361618
523371,Mawana Sugars Ltd,MAWANASUG,MAWANA SUGARS LTD.,Active,B,10,INE636A01039,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,4410425965
543391,Suyog Gurbaxani Funicular Ropeways Limited,SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,Active,M,10,INE07GA01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4352132000
504786,Investment & Precision Castings Ltd,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,Active,XT,10,INE155E01016,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings,4332500000
504028,GEE Ltd.,GEE,GEE LTD.,Active,Z,2,INE064H01021,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,4406344000
500270,Baroda Rayon Corpn. Ltd.,BARODARY,BARODA RAYON CORPORATION LTD.,Active,X,10,INE461A01024,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,4388669162
502015,ASI INDUSTRIES LIMITED,ASIIL,ASI Industries Ltd,Active,XT,1,INE443A01030,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,4323596160
500456,Pasupati Acrylon Ltd.,PASUPTAC,PASUPATI ACRYLON LTD.,Active,T,10,INE818B01023,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,4302630885
506597,Amal Ltd,AMAL,AMAL LTD.,Active,X,10,INE841D01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,5252894158
543327,Exxaro Tiles Limited,EXXARO,Exxaro Tiles Ltd,Active,B,10,INE0GFE01018,Ceramics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Ceramics,4344357828
500367,Rubfila International Ltd.,RUBFILA,RUBFILA INTERNATIONAL LTD.,Active,B,5,INE642C01025,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber,4320777741
531862,Bharat Agri Fert and Realty Ltd,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.,Active,X,1,INE842D01029,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,4334118200
523373,Mini Diamonds (India) Ltd.,MINID,MINI DIAMONDS (INDIA) LTD.,Active,XT,10,INE281E01010,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",4321397000
543531,Tierra Agrotech Limited,TIERRA,Tierra Agrotech Ltd,Active,X,10,INE05CY01014,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,4142585287
512379,Cressanda Solutions Ltd.,CRESSAN,CRESSANDA SOLUTIONS LTD.,Active,XT,1,INE716D01033,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,4236156000
539927,LIKHAMI CONSULTING LIMITED,LIKHAMI,Likhami Consulting Ltd,Active,XT,10,INE920T01011,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services,4405362000
543624,MAAGH ADVERTISING AND MARKETING SERVICES LIMITED,MAAGHADV,Maagh Advertising and Marketing Services Ltd,Active,MT,1,INE0KY201021,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,4295489000
544200,Akme Fintrade (India) Limited,AFIL,Akme Fintrade (India) Ltd,Active,B,10,INE916Y01019,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),4307601520
539359,Pritika Auto Industries Limited,PRITIKAUTO,Pritika Auto Industries Ltd,Active,B,2,INE583R01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,4317671768
543939,Kaka Industries Limited,KAKA,Kaka Industries Ltd,Active,M,10,INE0P3N01018,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,4296070000
526073,Galaxy Bearings Ltd.,GALXBRG,GALAXY BEARINGS LTD.,Active,X,10,INE020S01012,Abrasives & Bearings,Equity,Industrials,Capital Goods,Industrial Products,Abrasives & Bearings,4253886000
509715,Jay Shree Tea & Industries Ltd.,JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD.,Active,B,5,INE364A01020,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,4167020452
540952,LORENZINI APPARELS LIMITED,LAL,Lorenzini Apparels Ltd,Active,T,1,INE740X01023,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,4165051163
532613,VIP Clothing Limited,VIPCLOTHNG,VIP Clothing Ltd,Active,T,2,INE450G01024,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,4202514000
531727,Menon Pistons Ltd.,MENNPIS,MENON PISTONS LTD.,Active,X,1,INE650G01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,4152420000
543543,B-RIGHT REALESTATE LIMITED,BRRL,B-Right Realestate Ltd,Active,MT,10,INE0IZQ01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4178970400
542729,DCM NOUVELLE LIMITED,DCMNVL,DCM Nouvelle Ltd,Active,B,10,INE08KP01019,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,4183813760
506528,Keltech Energies Ltd.,KELENRG,KELTECH ENERGIES LTD.,Active,X,10,INE881E01017,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives,4109150000
504058,Indo National Limited,NIPPOBATRY,INDO-NATIONAL LTD.,Active,B,5,INE567A01028,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,4200000000
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.,Active,T,10,INE792H01019,Airline,Equity,Services,Services,Transport Services,Airline,4144000000
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,Universus Photo Imagings Ltd,Active,B,10,INE03V001013,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,4223745676
543746,LOGICA INFOWAY LIMITED,LOGICA,Logica Infoway Ltd,Active,M,10,INE0BSU01018,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,4096410395
517393,Vintron Informatics Ltd.,VINTRON,VINTRON INFORMATICS LTD.,Active,XT,1,INE043B01028,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,4064315262
540360,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL,Leading Leasing Finance And Investment Company Ltd,Active,XT,1,INE715Q01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),4061585000
500464,UCAL LIMITED,UCAL,Ucal  Ltd,Active,B,10,INE139B01016,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,4013851050
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B,10,INE838E01017,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,3960861000
541353,Innovators Facade Systems Limited,INNOVATORS,Innovators Facade Systems Ltd,Active,M,10,INE870Z01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,3999973600
505299,KPT INDUSTRIES LIMITED,KPT,KPT Industries Ltd,Active,XT,5,INE731D01024,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,3980379833
532543,GP Petroleums Limited,GULFPETRO,GP Petroleums Limited,Active,B,5,INE586G01017,Lubricants,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Lubricants,3934975000
514175,Vardhman Polytex Ltd.,VARDMNPOLY,VARDHMAN POLYTEX LTD.,Active,T,1,INE835A01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3947696000
500240,Kinetic Engineering Ltd.,KINETICENG,KINETIC ENGINEERING LTD.,Active,X,10,INE266B01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3918151499
541701,Supershakti Metaliks Limited,SUPERSHAKT,Supershakti Metaliks Ltd,Active,MT,10,INE00SY01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,3941645000
543364,Markolines Pavement Technologies Limited,MARKOLINES,Markolines Pavement Technologies Ltd,Active,M,10,INE0FW001016,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4018312000
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,B,2,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",3950963746
531997,VUENOW INFRATECH LIMITED,VUENOW,Vuenow Infratech Ltd,Active,XT,10,INE164D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,4089264000
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B,10,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,3884810000
536974,CAPTAIN POLYPLAST LIMITED,CPL,Captain Polyplast Ltd,Active,X,2,INE536P01021,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,4014408368
523204,Aban  Offshore Ltd.,ABAN,ABAN OFFSHORE LTD.,Active,B,2,INE421A01028,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,3951336166
523100,Cosmo Ferrites Ltd.,COSMOFE,COSMO FERRITES LTD.-$,Active,X,10,INE124B01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,3848999000
517562,Trigyn Technologies Ltd.,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B,10,INE948A01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,3827147276
543912,Power & Instrumentation (Gujarat) Limited,PIGL,Power and Instrumentation (Gujarat) Ltd,Active,T,10,INE557Z01018,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,3894925125
537291,Nath Biogene India Ltd.,NATHBIOGEN,Nath Bio-Genes (India) Ltd,Active,B,10,INE448G01010,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,3876813960
539252,Shyam Century Ferrous Limited,SHYAMCENT,Shyam Century Ferrous Ltd,Active,B,1,INE979R01011,Ferro & Silica Manganese,Equity,Commodities,Metals & Mining,Ferrous Metals,Ferro & Silica Manganese,3825479335
519152,Vadilal Enterprises Ltd.,VADILENT,VADILAL ENTERPRISES LTD.,Active,X,10,INE693D01018,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,3890201000
539984,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,HUIL,Hindusthan Urban Infrastructure Ltd,Active,X,10,INE799B01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,3877609000
532785,Ruchira Papers Ltd,RUCHIRA,RUCHIRA PAPERS LTD.,Active,B,10,INE803H01014,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,3877338000
532807,Cineline India Limited,CINELINE,Cineline India Limited,Active,B,5,INE704H01022,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",3773420000
511589,Avonmore Capital & Management Services Limited,AVONMORE,Avonmore Capital & Management Services Limited,Active,T,1,INE323B01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),3874297574
543917,SIGMA SOLVE LIMITED,SIGMA,Sigma Solve Ltd,Active,B,10,INE0A0S01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,3831523605
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T,2,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,4107707505
540700,Bharat Road Network Limited,BRNL,Bharat Road Network Ltd,Active,B,10,INE727S01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,3853305128
542012,A-1 LIMITED,A1L,A-1 Ltd,Active,B,10,INE911Z01017,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,3951974929
526821,Dai-Ichi Karkaria Ltd.,DAICHI,DAI-ICHI KARKARIA LTD.-$,Active,X,10,INE928C01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,3805342230
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,T,5,INE879A01019,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,3839875000
543193,DJ Mediaprint & Logistics Limited,DJML,DJ Mediaprint & Logistics Ltd,Active,T,10,INE0B1K01014,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,3990925287
531216,Comfort Intech Ltd,COMFINTE,COMFORT INTECH LTD.-$,Active,XT,1,INE819A01049,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,3823259038
540396,Manomay Tex India Limited,MANOMAY,Manomay Tex India Ltd,Active,T,10,INE784W01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3826330760
503816,Swadeshi Polytex Ltd.,SWADPOL,SWADESHI POLYTEX LTD.,Active,XT,1,INE243N01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3825900000
500189,NDL Ventures Limited,NDLVENTURE,NDL Ventures Ltd,Active,B,10,INE353A01023,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,4086725000
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,Sheetal Cool Products Ltd,Active,T,10,INE501Y01019,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,3827250000
531688,Prithvi Exchange (India) Limited,PRITHVIEXCH,Prithvi Exchange (India) Ltd,Active,XT,10,INE621B01021,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,3775865000
535958,Integra Essentia Limited,ESSENTIA,Integra Essentia Ltd,Active,B,1,INE418N01035,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,3843683898
540956,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,T,1,INE341Z01025,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,3730781000
508875,Nitin Castings Limited,NITINCAST,Nitin Castings Ltd,Active,X,5,INE861H01020,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings,3636720000
504093,Panasonic Energy India Co. Ltd.,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,X,10,INE795A01017,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,3742125000
522217,Gujarat Apollo Industries Ltd.,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,Active,T,10,INE826C01016,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,3717000000
526415,OK Play India Ltd.,OKPLA,OK PLAY INDIA LTD.,Active,X,1,INE870B01024,Leisure Products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Leisure Products,3926632000
530215,Kings Infra Ventures Limited,KINGSINFR,Kings Infra Ventures Limited,Active,X,10,INE050N01010,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,3776290000
530627,Vipul Organics Limited,VIPULORG,Vipul Organics Ltd,Active,XT,10,INE834D01018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,3775913000
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,Vishwaraj Sugar Industries Ltd,Active,B,2,INE430N01022,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,3740208965
544199,GEM Enviro Management Limited,GEMENVIRO,GEM Enviro Management Ltd,Active,M,5,INE0RUJ01013,Waste Management,Equity,Utilities,Utilities,Other Utilities,Waste Management,3724198422
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI,SAHYADRI INDUSTRIES LTD.,Active,B,10,INE280H01015,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,3757864656
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,B,1,INE600A01035,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,3802300000
517449,Magna Electro Castings Ltd.,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,Active,XT,10,INE437D01010,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings,3808259000
537800,Mangalam Industrial Finance Limited,MANGIND,Mangalam Industrial Finance Ltd,Active,X,1,INE717C01025,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),3723388552
